id_product;name;reference;price;wholesale_price;active;shopname;supp;id_shop_default;id_image;name_category;price_final;is_virtual;nb_downloadable;sav_quantity;badge_danger;
"270";"Pommes ruby BIO au Kg ";"FP-MO-KUN-NO";"2.300000";"1.570000";"0";"Coop La Meute";"GAEC du Val Alpin";"1";"397";"Pommes et poires";"0";"0";"";"0";"1";
"271";"Champagne BRUT Carte Blanche ";"SA-SI-UUN-NN-P";"15.000000";"12.370000";"1";"Coop La Meute";"Champagne Cristian SENEZ";"1";"398";"Vins et Bières";"0";"0";"";"10";"0";
"272";"Champagne BRUT  Carte Verte ";"SA-SI-UUN-NN-P";"16.600000";"13.660000";"1";"Coop La Meute";"Champagne Cristian SENEZ";"1";"400";"Vins et Bières";"0";"0";"";"2";"0";
"273";"Champagne BRUT  Rosé de Saignée ";"SA-SI-UUN-NN-P";"16.900000";"14.720000";"1";"Coop La Meute";"Champagne Cristian SENEZ";"1";"402";"Vins et Bières";"0";"0";"";"8";"0";
"274";"Ratafia de Champagne (bouteille de 75cl)";"SA-SI-UUN-NN-P";"14.200000";"12.420000";"0";"Coop La Meute";"Champagne Cristian SENEZ";"1";"404";"Vins et Bières";"0";"0";"";"0";"1";
"275";"Vieux Marc de Champagne (bouteille de 75cl)";"SA-SI-UUN-NN-P";"20.000000";"17.460000";"0";"Coop La Meute";"Champagne Cristian SENEZ";"1";"406";"Vins et Bières";"0";"0";"";"0";"1";
"276";"Radis noir BIO (au 100 g)";"LR-MO-KDN-NO";"0.200000";"0.160000";"0";"Coop La Meute";"GAEC Noble";"1";"410";"Autres légumes";"0";"0";"";"883";"0";
"278";"Patidous  BIO  (au Kg)";"LR-MN-KUN-NO";"1.800000";"1.000000";"0";"Coop La Meute";"GAEC Noble";"1";"411";"Courges";"0";"0";"";"-1";"1";
"279";"Eau florale BIO de Thym (200 ml spray)";"SE-SI-UUN-NN-P";"10.000000";"8.000000";"0";"Coop La Meute";"OULMONT François";"1";"415";"";"0";"0";"";"1000";"0";
"280";"Eau florale BIO de Romarin (200 ml spray)";"SE-SI-UUN-NN-P";"10.000000";"8.000000";"0";"Coop La Meute";"OULMONT François";"1";"416";"";"0";"0";"";"999";"0";
"281";"Eau florale BIO de Lavande sauvage (200 ml spray)";"SE-SI-UUN-NN-P";"10.000000";"8.000000";"0";"Coop La Meute";"OULMONT François";"1";"419";"";"0";"0";"";"1001";"0";
"282";"Eau florale BIO de Géranium Rosat (200 ml spray)";"SE-SI-UUN-NN-P";"10.000000";"8.000000";"0";"Coop La Meute";"OULMONT François";"1";"422";"";"0";"0";"";"1001";"0";
"283";"Eau florale BIO de Fleurs d'oranger (200 ml spray)";"SE-SI-UUN-NN-P";"11.250000";"9.000000";"0";"Coop La Meute";"OULMONT François";"1";"425";"";"0";"0";"";"998";"0";
"284";"Pousses d'épinard BIO de JC Orso à l'hectogramme (100g)";"LS-MN-KDO-NO";"0.400000";"0.300000";"0";"Coop La Meute";"ORSO Jean-Charles";"1";"427";"Salades";"0";"0";"";"504";"0";
"285";"Chou Kale au 100 g";"LC-MN-KDN-NO";"0.600000";"0.450000";"0";"Coop La Meute";"ORSO Manuel";"1";"428";"Choux et navets";"0";"0";"";"937";"0";
"286";"Chou Romanesco (achat à la pièce - payé au poids : prix au kg)";"LC-MV-UUN-NO";"1.900000";"1.500000";"0";"Coop La Meute";"ORSO Manuel";"1";"430";"Choux et navets";"0";"0";"";"48";"0";
"287";"Chou Fleur jaune (achat à la pièce - payé au poids : prix au kg)";"LC-MV-UUN-NO";"1.900000";"1.500000";"0";"Coop La Meute";"ORSO Manuel";"1";"432";"Choux et navets";"0";"0";"";"51";"0";
"288";"Chou Fleur blanc (achat à la pièce - payé au poids : prix au kg)";"LC-MV-KUN-NO";"2.000000";"1.500000";"0";"Coop La Meute";"ORSO Manuel";"1";"434";"Choux et navets";"0";"0";"";"924";"0";
"289";"Farine de blé Type T.80 (1 kg)";"DG-RO-UUN-NN-P";"1.850000";"1.320000";"1";"Coop La Meute";"Moulin Pichard";"1";"437";"Epicerie salée";"0";"0";"";"1";"0";
"291";"Farine aux 9 céréales (1 kg)";"DG-RO-UUN-NN-P";"2.500000";"1.950000";"0";"Coop La Meute";"Moulin Pichard";"1";"443";"Accueil";"0";"0";"";"0";"1";
"292";"Farine d'épeautre (1 kg)";"DG-RO-UUN-NN-P";"3.700000";"3.060000";"0";"Coop La Meute";"Moulin Pichard";"1";"445";"Epicerie salée";"0";"0";"";"0";"1";
"293";"Farine de petit épeautre intégral (1 kg)";"DG-RO-UUN-NN-P";"4.700000";"3.750000";"0";"Coop La Meute";"Moulin Pichard";"1";"447";"Epicerie salée";"0";"0";"";"0";"1";
"294";"Farine de seigle Type T.170 (1 kg)";"DG-RO-UUN-NN-P";"2.000000";"1.300000";"0";"Coop La Meute";"Moulin Pichard";"1";"449";"Epicerie salée";"0";"0";"";"0";"1";
"295";"Noix sèches non traitées en coque (au Kg)";"DF-RO-KUN-NO-P";"5.500000";"4.060000";"0";"Coop La Meute";"La Ferme du Mas des Buissons";"1";"450";"Fruits secs";"0";"0";"";"3";"0";
"296";"Crème de châtaignes (le pot de 360g) ";"DD-RO-UUN-NN-P";"5.700000";"4.500000";"1";"Coop La Meute";"Association Châtaignes des Grès";"1";"975";"Epicerie sucrée";"0";"0";"";"15";"0";
"297";"Châtaignes au naturel (le pot de 430g) ";"DD-RO-UUN-NN-P";"8.100000";"6.500000";"1";"Coop La Meute";"Association Châtaignes des Grès";"1";"1227";"Epicerie sucrée";"0";"0";"";"5";"0";
"298";"Carottes lavées BIO (au kg)";"LR-RO-KUN-NO-P";"2.000000";"1.580000";"1";"Coop La Meute";"GAEC Noble";"1";"454";"Autres légumes";"0";"0";"";"13";"0";
"299";"Cresson alenois BIO (au 100g)";"LS-MN-KDO-NO";"4.000000";"15.100000";"0";"Coop La Meute";"ORSO Jean-Charles";"1";"455";"Herbes et Aromates";"0";"0";"";"85";"0";
"302";"Pommes Crimson Bio du Val au Kg";"FP-MO-KUN-NO";"2.300000";"1.740000";"0";"Coop La Meute";"GAEC du Val Alpin";"1";"459";"Fruits frais";"0";"0";"";"0";"1";
"305";"Salade Laitue BIO";"LS-MN-UUN-NN-P";"1.000000";"0.500000";"0";"Coop La Meute";"ORSO Jean-Charles";"1";"464";"Légumes frais";"0";"0";"";"901";"0";
"309";"Farine BIO de pois chiche (au Kg)";"DG-RO-KUN-OO-P";"3.200000";"2.530000";"0";"Coop La Meute";"Moulin Pichard";"1";"470";"Epicerie salée";"0";"0";"";"3";"0";
"310";"Farine Mix BIO sans gluten (au Kg)";"DG-RO-KUN-ON-P";"4.700000";"3.690000";"0";"Coop La Meute";"Moulin Pichard";"1";"481";"Epicerie salée";"0";"0";"";"0";"1";
"327";"Bouchons chocolat noir au Marc de Champagne";"DC-RO-UUN-NN-P";"0.000000";"0.000000";"0";"Coop La Meute";"";"1";"517";"Chocolat";"0";"0";"";"0";"1";
"330";"Pommes de terre GRENAILLE (au kg)";"LP-RO-KUN-NO-P";"1.300000";"1.000000";"0";"Coop La Meute";"SALUZZO Jean ";"1";"522";"Pommes de terre";"0";"0";"";"2";"0";
"331";"Purée de pommes BIO sans sucres ajoutés (pot de 620g) ";"DD-RO-UUN-NN-P";"3.300000";"2.650000";"0";"Coop La Meute";"GAEC du Val Alpin";"1";"579";"Compotes et Purées";"0";"0";"";"0";"1";
"334";"Oignons jaunes BIO (au 500g) ";"LB-MO-KMN-NO";"1.200000";"0.950000";"1";"Coop La Meute";"GAEC Noble";"1";"529";"Oignons, Ail";"0";"0";"";"39";"0";
"335";"Pommes de terre MONALISA  (au kg)";"LP-RO-KUN-NO-P";"2.000000";"1.580000";"0";"Coop La Meute";"GAEC Noble";"1";"527";"Pommes de terre";"0";"0";"";"0";"1";
"337";"Pommes GALA Naturdis (au Kg)";"FP-MO-KUN-NO-P";"2.800000";"2.150000";"0";"Coop La Meute";"Naturdis";"1";"532";"Pommes et poires";"0";"0";"";"0";"1";
"339";"Truites arc en ciel BIO vidée(300g) (achat à la pièce  -prix moyen";"PP-MV-UUN-NN-X";"6.000000";"0.000000";"0";"Coop La Meute";"PISCICULTURE DU CHEIRON ";"1";"535";"Viandes et Poissons";"0";"0";"";"1000";"0";
"340";"Truites fario BIO (vidée 250g) achat à la pièce - prix moyen";"PP-MV-UUN-NN-X";"6.000000";"0.000000";"0";"Coop La Meute";"PISCICULTURE DU CHEIRON ";"1";"537";"Viandes et Poissons";"0";"0";"";"1000";"0";
"341";"Truites omble de fontaine BIO vidée (300 g)  (achat à la pièce  - prix moyen";"PP-MV-UUN-NN-X";"6.000000";"0.000000";"0";"Coop La Meute";"PISCICULTURE DU CHEIRON ";"1";"539";"Viandes et Poissons";"0";"0";"";"1000";"0";
"343";"Crème nourrissante universelle visage et corps, Précieux Argan 125ml";"BX-RO-UUN-NN-P";"6.400000";"5.120000";"1";"Coop La Meute";"SoBIO-étic";"1";"541";"Cosmétique";"0";"0";"";"0";"1";
"344";"Shampooing infusion cédrat et camomille 500ml";"BX-RO-UUN-NN-P";"5.900000";"4.650000";"0";"Coop La Meute";"Floressance";"1";"542";"Accueil";"0";"0";"";"0";"1";
"345";"Shampooing Infusion Ortie Romarin  500ml";"BX-RO-UUN-NN-P";"5.900000";"4.650000";"0";"Coop La Meute";"Floressance";"1";"543";"Accueil";"0";"0";"";"8";"0";
"347";"Pur Jus Orange 1L";"DJ-RO-UUN-NN-P";"3.250000";"2.910000";"0";"Coop La Meute";"Jardin Bio";"1";"545";"Accueil";"0";"0";"";"0";"1";
"348";"Pur Jus de Grenade 1L";"DJ-RO-UUN-NN-P";"6.250000";"4.990000";"0";"Coop La Meute";"Jardin Bio";"1";"548";"Accueil";"0";"0";"";"1";"0";
"350";"Muesli bio graines gourmandes sans sucre ajouté 375g";"DP-RO-UUN-NN-P";"2.500000";"1.990000";"1";"Coop La Meute";"Jardin Bio";"1";"547";"Epicerie sucrée";"0";"0";"";"4";"0";
"351";"Vinaigre ménager forte concentration 12° 1L";"MX-RO-UUN-NN-P";"1.700000";"1.360000";"1";"Coop La Meute";"Biovie";"1";"549";"Produits Ménagers";"0";"0";"";"1";"0";
"352";"Bicarbonate de soude - Grand format 500g";"MX-RO-UUN-NN-P";"2.550000";"2.020000";"0";"Coop La Meute";"Biovie";"1";"550";"Accueil";"0";"0";"";"0";"1";
"353";"Thé vert menthe bio  30g";"DT-RO-UUN-NN-P";"2.150000";"1.690000";"1";"Coop La Meute";"Jardin Bio";"1";"551";"Thés et Infusions";"0";"0";"";"2";"0";
"354";"Lentilles corail BIO 500g";"SR-RO-UUN-NN-P";"2.900000";"2.290000";"1";"Coop La Meute";"Jardin Bio";"1";"552";"Légumes secs";"0";"0";"";"4";"0";
"355";"Quinoa royal bio de Bolivie 400g";"SR-RO-UUN-NN-P";"3.850000";"3.050000";"1";"Coop La Meute";"Jardin Bio";"1";"553";"Pâtes, Riz, Autres céréales";"0";"0";"";"10";"0";
"356";"Lentilles vertes de vendée  BIO 400g";"SR-RO-UUN-NN-P";"3.000000";"2.400000";"1";"Coop La Meute";"Jardin Bio";"1";"554";"Légumes secs";"0";"0";"";"10";"0";
"357";"Pâtes Coquillettes express bio semi-complètes 500G";"SP-RO-UUN-NN-P";"1.850000";"1.470000";"1";"Coop La Meute";"Jardin Bio";"1";"555";"Pâtes, Riz, Autres céréales";"0";"0";"";"9";"0";
"358";"Couscous complet grain moyen  BIO 500g";"SR-RO-UUN-NN-P";"2.400000";"1.890000";"1";"Coop La Meute";"Jardin Bio";"1";"556";"Légumes secs";"0";"0";"";"3";"0";
"359";"Pâtes Bons Tuyaux bio semi-complètes 500G";"SP-RO-UUN-NN-P";"1.850000";"1.490000";"1";"Coop La Meute";"Jardin Bio";"1";"557";"Pâtes, Riz, Autres céréales";"0";"0";"";"7";"0";
"360";"Pâtes coude à coude bio semi-complètes 500G";"SP-RO-UUN-NN-P";"1.850000";"1.470000";"1";"Coop La Meute";"Jardin Bio";"1";"558";"Pâtes, Riz, Autres céréales";"0";"0";"";"9";"0";
"362";"Pâtes tire-bouchons bio semi-complètes 500G";"SP-RO-UUN-NN-P";"1.850000";"1.470000";"1";"Coop La Meute";"Jardin Bio";"1";"560";"Pâtes, Riz, Autres céréales";"0";"0";"";"5";"0";
"363";"Nouilles aux oeufs 250G";"SP-RO-UUN-NN-P";"2.200000";"1.650000";"1";"Coop La Meute";"Jardin Bio";"1";"561";"Pâtes, Riz, Autres céréales";"0";"0";"";"8";"0";
"364";"Riz de Camargue semi-complet 500G";"SR-RO-UUN-NN-P";"2.450000";"1.940000";"1";"Coop La Meute";"Jardin Bio";"1";"562";"Pâtes, Riz, Autres céréales";"0";"0";"";"2";"0";
"365";"Riz Thaï bio complet 500G";"SR-RO-UUN-NN-P";"2.600000";"2.070000";"1";"Coop La Meute";"Jardin Bio";"1";"563";"Pâtes, Riz, Autres céréales";"0";"0";"";"8";"0";
"366";"Riz basmati long grain bio  500G";"SR-RO-UUN-NN-P";"3.050000";"2.420000";"1";"Coop La Meute";"Jardin Bio";"1";"564";"Pâtes, Riz, Autres céréales";"0";"0";"";"7";"0";
"367";"Sirop d'agave bio 500ml";"DS-RO-UUN-NN-P";"5.800000";"4.620000";"1";"Coop La Meute";"Jardin Bio";"1";"565";"Sucre , Miel, Sirop d'agave";"0";"0";"";"6";"0";
"368";"Chocolat tablette noir amandes caramélisées 100g";"DC-RO-UUN-NN-P";"1.950000";"1.570000";"1";"Coop La Meute";"Jardin Bio";"1";"566";"Chocolat";"0";"0";"";"12";"0";
"369";"Chocolat tablette noir aux éclats de fèves bio 100g";"DC-RO-UUN-NN-P";"2.050000";"1.620000";"1";"Coop La Meute";"Jardin Bio";"1";"567";"Chocolat";"0";"0";"";"21";"0";
"370";"Chocolat tablette noir gingembre citron bio 100g";"DC-RO-UUN-NN-P";"2.100000";"1.700000";"1";"Coop La Meute";"Jardin Bio";"1";"568";"Chocolat";"0";"0";"";"17";"0";
"371";"Huile bio de Colza Vital 75cl";"SH-RO-UUN-NN-P";"4.100000";"3.270000";"1";"Coop La Meute";"Jardin Bio";"1";"569";"Huiles , Vinaigres et Condiments";"0";"0";"";"8";"0";
"372";"Huile Oméga bio 3 75cl";"SH-RO-UUN-NN-P";"4.900000";"3.890000";"1";"Coop La Meute";"Jardin Bio";"1";"570";"Huiles , Vinaigres et Condiments";"0";"0";"";"10";"0";
"373";"Vinaigre de cidre bio 75cl";"SS-RO-UUN-NN-P";"2.550000";"2.020000";"1";"Coop La Meute";"Jardin Bio";"1";"571";"Huiles , Vinaigres et Condiments";"0";"0";"";"6";"0";
"374";"Vinaigre balsamique de Modène  bio 50cl";"SS-RO-UUN-NN-P";"4.600000";"3.660000";"1";"Coop La Meute";"Jardin Bio";"1";"573";"Huiles , Vinaigres et Condiments";"0";"0";"";"2";"0";
"375";"Lait coco bio 225ml";"SH-RO-UUN-NNP";"1.900000";"1.520000";"0";"Coop La Meute";"Jardin Bio";"1";"574";"Accueil";"0";"0";"";"20";"0";
"377";"Pulpe de tomates bio au basilic 500g";"SC-RO-UUN-NN-P";"2.200000";"1.770000";"1";"Coop La Meute";"Jardin Bio";"1";"576";"Accueil";"0";"0";"";"8";"0";
"378";"Pulpe de tomates bio sans sel  ajouté 500g";"SC-RO-UUN-NN-P";"2.200000";"1.770000";"1";"Coop La Meute";"Jardin Bio";"1";"577";"Accueil";"0";"0";"";"9";"0";
"379";"Purée de tomate bio  200g";"SC-RO-UUN-NN-P";"0.850000";"0.660000";"1";"Coop La Meute";"Jardin Bio";"1";"578";"Epicerie salée";"0";"0";"";"13";"0";
"387";"Fleurs de courgettes mâles BIO (la barquette)";"LF-MN-UUN-NN-S";"2.500000";"2.000000";"0";"Coop La Meute";"ORSO Jean-Charles";"1";"589";"Légumes frais";"0";"0";"";"912";"0";
"395";"Cristaux de soude multi usages 500g";"MX-RO-UUN-NN-P";"2.550000";"2.020000";"0";"Coop La Meute";"Biovie";"1";"602";"Accueil";"0";"0";"";"0";"1";
"396";"Acide citrique - super- détartrant naturel 350g";"MX-RO-UUN-NN-P";"4.300000";"3.420000";"1";"Coop La Meute";"Biovie";"1";"603";"Accueil";"0";"0";"";"0";"1";
"397";"Savon argan nourrissant, huiles d'olive et argan 100g";"BX-RO-UUN-NN-P";"1.750000";"1.390000";"0";"Coop La Meute";"Floressance";"1";"604";"Accueil";"0";"0";"";"6";"0";
"398";"Savon noir purifiant ";"BX-RO-UUN-NN-P";"3.500000";"2.760000";"0";"Coop La Meute";"Floressance";"1";"605";"Accueil";"0";"0";"";"0";"1";
"400";"Nectar Mangue au sirop d'Agave 75cl";"DJ-RO-UUN-NN-P";"3.550000";"2.640000";"0";"Coop La Meute";"Jardin Bio";"1";"606";"Accueil";"0";"0";"";"0";"1";
"401";"Cornichons au vinaigre de cidre 660g";"SH-RO-UUN-NN-P";"4.500000";"3.740000";"1";"Coop La Meute";"Jardin Bio";"1";"607";"Huiles , Vinaigres et Condiments";"0";"0";"";"7";"0";
"402";"Moutarde à l’ancienne au vinaigre de cidre 350g";"SH-RO-UUN-NN-P";"2.650000";"2.090000";"1";"Coop La Meute";"Jardin Bio";"1";"609";"Huiles , Vinaigres et Condiments";"0";"0";"";"0";"1";
"405";"Thé noir English Breakfast - Biodynamie";"DT-RO-UUN-NN-P";"2.800000";"2.240000";"1";"Coop La Meute";"Jardin Bio";"1";"643";"Accueil";"0";"0";"";"2";"0";
"406";"Petit Artichaut violet BIO à la pièce";"LE-MN-LUN-NN-P";"0.800000";"0.600000";"0";"Coop La Meute";"ORSO Jean-Charles";"1";"1551";"Autres légumes";"0";"0";"";"9";"0";
"408";"Boule aux céréales et aux graines au levain naturel (au kg)";"OP-MV-UUN-NN-S";"6.900000";"5.500000";"0";"Coop La Meute";"";"1";"649";"";"0";"0";"";"981";"0";
"410";"Vin Côtes de Provence Rosé cuvée Divine Domaine de Canta Rainette (bouteille)";"SA-RO-UUN-NN-P";"6.700000";"5.300000";"0";"Coop La Meute";"DOMAINE de Canta Rainette";"1";"619";"Vins et bières";"0";"0";"";"0";"1";
"411";"Févettes Primeur (100 g)";"LG-MN-KDN-NO-P";"0.530000";"0.400000";"0";"Coop La Meute";"ORSO Jean-Charles";"1";"622";"Légumes frais";"0";"0";"";"0";"1";
"412";"Demi-agneau de Pâques BIO ";"PV-MV-UUN-NN-S";"22.500000";"18.000000";"0";"Coop La Meute";"Philippe MERTILLO";"1";"623";"Accueil";"0";"0";"";"992";"0";
"425";"Chocolat tablette noir orange bio 100g";"DC-RO-UUN-NN-P";"1.950000";"1.570000";"1";"Coop La Meute";"Jardin Bio";"1";"647";"Chocolat";"0";"0";"";"21";"0";
"426";"Chocolat noir fleur de sel bio 100g";"DC-RO-UUN-NN-P";"2.200000";"1.740000";"1";"Coop La Meute";"Jardin Bio";"1";"648";"Chocolat";"0";"0";"";"21";"0";
"427";"Sablés framboise hibiscus bio 150g";"SB-RO-UUN-NN-P";"2.450000";"1.950000";"1";"Coop La Meute";"Jardin Bio";"1";"996";"Epicerie sucrée";"0";"0";"";"6";"0";
"428";"Sablé gourmand Coco Citron 150g";"SB-RO-UUN-NN-P";"2.200000";"1.750000";"1";"Coop La Meute";"Jardin Bio";"1";"651";"Epicerie sucrée";"0";"0";"";"2";"0";
"429";"Goûters fourrés chocolat bio  300g";"SB-RO-UUN-NN-P";"2.650000";"2.110000";"1";"Coop La Meute";"Jardin Bio";"1";"652";"Epicerie sucrée";"0";"0";"";"5";"0";
"430";"Tartines craquantes Châtaigne sans gluten 150g";"DP-RO-UUN-NN-P";"2.600000";"2.050000";"1";"Coop La Meute";"Jardin Bio";"1";"653";"Accueil";"0";"0";"";"0";"1";
"431";"Tartines craquantes Sarrasin sans gluten 300 g";"DP-RO-UUN-NN-P";"4.050000";"3.260000";"1";"Coop La Meute";"Jardin Bio";"1";"657";"Accueil";"0";"0";"";"11";"0";
"433";"Courgettes fleurs BIO ( au 500 g)";"LG-MN-KMN-NO-P";"2.000000";"1.500000";"0";"Coop La Meute";"ORSO Jean-Charles";"1";"655";"Légumes frais";"0";"0";"";"0";"1";
"435";"Vin Blanc BIO Costières de Nîmes CUVEE JEANNE";"SA-RO-UUN-NN-P";"4.800000";"3.600000";"0";"Coop La Meute";"DOMAINE Pastouret vin BIO";"1";"660";"Vins et bières";"0";"0";"";"3";"0";
"436";"Petit craquant au sarrasin et sésame 120g";"SB-RO-UUN-NN-P";"2.150000";"1.730000";"1";"Coop La Meute";"Jardin Bio";"1";"661";"Epicerie sucrée";"0";"0";"";"0";"1";
"437";"Savon noir liquide, à l'huile de lin 1l";"MX-RO-UUN-NN-P";"2.800000";"2.170000";"1";"Coop La Meute";"Biovie";"1";"662";"Accueil";"0";"0";"";"2";"0";
"438";"Vinaigre Larzamique à la Fleur de Sureau.   Exceptionnel";"SS-RO-UUN-NN-P";"7.900000";"6.450000";"0";"Coop La Meute";"";"1";"663";"Huiles , Vinaigres et Condiments";"0";"0";"";"1";"0";
"439";"Vinaigre Larzamique à la Rose.  Exceptionnel. ";"SS-RO-UUN-NN-P";"7.900000";"6.450000";"0";"Coop La Meute";"";"1";"667";"Accueil";"0";"0";"";"0";"1";
"440";"Vinaigre Larzamique à l'Eglantine.   Exceptionnel";"SS-RO-UUN-NN-P";"7.900000";"6.450000";"0";"Coop La Meute";"";"1";"668";"Accueil";"0";"0";"";"0";"1";
"441";"Vinaigre Larzamique au Genièvre.  Exceptionnel";"SS-RO-UUN-NN-P";"7.900000";"6.450000";"0";"Coop La Meute";"";"1";"669";"Accueil";"0";"0";"";"0";"1";
"442";"Sel aromatisé aux herbes des Causse";"SS-RO-UUN-NN-P";"7.900000";"6.400000";"0";"Coop La Meute";"";"1";"670";"Accueil";"0";"0";"";"0";"1";
"450";"Pâte à tartiner Chocolat noisette 350g";"DC-RO-UUN-NN-P";"3.950000";"3.170000";"1";"Coop La Meute";"Jardin Bio";"1";"685";"Chocolat";"0";"0";"";"0";"1";
"452";"Cerises Burlat (par 500 g) LES DERNIERES !!!";"FD-MN-KMN-NN-P";"4.750000";"4.000000";"0";"Coop La Meute";"ORSO Manuel";"1";"690";"Autres fruits";"0";"0";"";"868";"0";
"453";"Tomates grappes BIO (au kg)";"LT-MN-KUN-NO-P";"3.850000";"3.100000";"0";"Coop La Meute";"ORSO Manuel";"1";"691";"Tomates";"0";"0";"";"786";"0";
"454";"Kiwi BIO Naturdis (par 500g)";"FD-MV-KMN-NO-P";"1.750000";"1.370000";"0";"Coop La Meute";"Naturdis";"1";"689";"Autres fruits";"0";"0";"";"776";"0";
"456";"Concentré vaisselle, aux huiles essentielles menthe et citron bio 500ml";"MX-RO-UUN-NN-P";"1.750000";"1.420000";"1";"Coop La Meute";"Biovie";"1";"692";"Accueil";"0";"0";"";"4";"0";
"457";"Jus d’orange carotte citron bio 75 cl ";"DJ-RO-UUN-NN-P";"3.800000";"3.030000";"1";"Coop La Meute";"Jardin Bio";"1";"693";"Accueil";"0";"0";"";"0";"1";
"461";"Pâte d'olives de l'arrière pays Niçois 300g";"SS-RO-UUN-NN-P";"6.750000";"5.400000";"0";"Coop La Meute";"Xavier Geoffroy";"1";"698";"Huiles , Vinaigres et Condiments";"0";"0";"";"0";"1";
"462";"Olives de l'arrière pays Niçois 400g";"SS-RO-UUN-NN-P";"5.000000";"4.000000";"0";"Coop La Meute";"Xavier Geoffroy";"1";"699";"Huiles , Vinaigres et Condiments";"0";"0";"";"0";"1";
"464";"Pain BIO T065 au levain Baguette (300g)";"OP-MV-UUN-NN-S";"1.500000";"1.200000";"0";"Coop La Meute";"Chris & Co";"1";"707";"";"0";"0";"";"990";"0";
"465";"Pain BIO au levain Baguette aux céréales (300g)";"OP-MV-UUN-NN-S";"1.900000";"1.500000";"0";"Coop La Meute";"Chris & Co";"1";"705";"";"0";"0";"";"993";"0";
"466";"Pain BIO au levain Pavé céréales (350-400g)";"OP-MV-UUN-NN-S";"2.500000";"2.000000";"0";"Coop La Meute";"Chris & Co";"1";"706";"";"0";"0";"";"968";"0";
"467";"Pain BIO au levain Complet (350g)";"OP-MV-UUN-NN-S";"2.500000";"2.000000";"0";"Coop La Meute";"Chris & Co";"1";"708";"";"0";"0";"";"996";"0";
"468";"Pain BIO T080 au levain La Meule (400g)";"OP-MV-UUN-NN-S";"3.100000";"2.480000";"0";"Coop La Meute";"Chris & Co";"1";"709";"";"0";"0";"";"981";"0";
"469";"Pain BIO au levain Le Petit Epeautre (300g)";"OP-MV-UUN-NN-S";"3.100000";"2.480000";"0";"Coop La Meute";"Chris & Co";"1";"710";"";"0";"0";"";"988";"0";
"470";"Pain BIO au levain Maïs Sans Gluten (300g)";"OP-MV-UUN-NN-S";"6.900000";"5.490000";"0";"Coop La Meute";"Chris & Co";"1";"711";"";"0";"0";"";"999";"0";
"471";"Pain BIO au levain Hamburger";"OP-MV-UUN-NN-S";"1.050000";"0.840000";"0";"Coop La Meute";"Chris & Co";"1";"712";"";"0";"0";"";"1000";"0";
"472";"Pain BIO au levain Michette aux olives bio";"OP-MV-UUN-NN-S";"2.500000";"2.000000";"0";"Coop La Meute";"Chris & Co";"1";"713";"";"0";"0";"";"990";"0";
"473";"Pain BIO au levain Michette aux tomates séchées";"OP-MV-UUN-NN-S";"2.500000";"2.000000";"0";"Coop La Meute";"Chris & Co";"1";"714";"";"0";"0";"";"998";"0";
"474";"Brioche Parisienne BIO";"OP-MV-UUN-NN-S";"1.400000";"1.110000";"0";"Coop La Meute";"Chris & Co";"1";"715";"Patisseries";"0";"0";"";"992";"0";
"475";"Croissant BIO";"OP-MV-UUN-NN-S";"1.750000";"1.390000";"0";"Coop La Meute";"Chris & Co";"1";"716";"Patisseries";"0";"0";"";"997";"0";
"476";"Pain au Chocolat BIO";"OP-MV-UUN-NN-S";"1.870000";"1.500000";"0";"Coop La Meute";"Chris & Co";"1";"717";"Patisseries";"0";"0";"";"995";"0";
"477";"Tarte aux Pommes BIO";"OP-MV-UUN-NN-S";"3.250000";"2.600000";"0";"Coop La Meute";"Chris & Co";"1";"718";"Patisseries";"0";"0";"";"998";"0";
"478";"Duo de Citron BIO";"OP-MV-UUN-NN-S";"5.600000";"4.480000";"0";"Coop La Meute";"Chris & Co";"1";"";"Patisseries";"0";"0";"";"1000";"0";
"479";"Brownie BIO";"OP-MV-UUN-NN-S";"3.100000";"2.490000";"0";"Coop La Meute";"Chris & Co";"1";"719";"Patisseries";"0";"0";"";"1000";"0";
"480";"Cookie BIO";"OP-MV-UUN-NN-S";"2.500000";"2.000000";"0";"Coop La Meute";"Chris & Co";"1";"720";"Patisseries";"0";"0";"";"999";"0";
"481";"Pizza BIO";"OP-MV-UUN-NN-S";"5.000000";"3.990000";"0";"Coop La Meute";"Chris & Co";"1";"721";"Patisseries";"0";"0";"";"999";"0";
"482";"Pissaladière BIO";"OP-MV-UUN-NN-S";"5.000000";"3.990000";"0";"Coop La Meute";"Chris & Co";"1";"722";"Patisseries";"0";"0";"";"994";"0";
"483";"Nectar Peche au sirop d'Agave BIO  75cl";"DJ-RO-UUN-NN";"3.550000";"2.640000";"0";"Coop La Meute";"Jardin Bio";"1";"704";"Accueil";"0";"0";"";"6";"0";
"486";"Pain BIO T065 au levain aux graines (400g)";"OP-MV-UUN-NN-S";"3.100000";"2.480000";"0";"Coop La Meute";"Chris & Co";"1";"";"";"0";"0";"";"996";"0";
"488";"Tomates BIO  aumônières cotelées (au Kg)";"LT-MV-KUN-NO-P";"3.400000";"2.500000";"0";"Coop La Meute";"ORSO Jean-Charles";"1";"728";"Légumes frais";"0";"0";"";"907";"0";
